,Arts & Entertainment,College & University,Event,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Residence,Shop & Service,Travel & Transport,Cluster,Station,Latitude,Longitude
134,0.16666666666666666,0.2,0.0,0.05063291139240506,0.05263157894736842,0.4545454545454546,0.21951219512195122,0.18181818181818182,0.32075471698113206,0.015873015873015872,1,Krishna Nagar,28.6578461,77.2901853
135,0.08333333333333333,0.3333333333333333,0.0,0.21518987341772153,0.07894736842105263,0.2727272727272727,0.17073170731707318,0.09090909090909091,0.1509433962264151,0.047619047619047616,1,Sarojini Nagar,28.5741575,77.1953703
136,0.08333333333333333,0.4,0.0,0.06329113924050633,0.0,0.09090909090909091,0.0975609756097561,0.09090909090909091,0.4150943396226415,0.09523809523809523,0,Shiv Vihar,28.61753755,77.03543016986725
137,0.25,0.3333333333333333,0.2,0.0759493670886076,0.02631578947368421,0.4545454545454546,0.0975609756097561,0.2727272727272727,0.33962264150943394,0.09523809523809523,1,Ashram,28.5724231,77.2585979
138,0.16666666666666666,0.26666666666666666,0.2,0.34177215189873417,0.10526315789473684,0.4545454545454546,0.12195121951219512,0.09090909090909091,0.24528301886792453,0.1111111111111111,1,Durgabai Deshmukh South Campus,28.589438399999995,77.1690817
139,0.16666666666666666,0.2,0.0,0.0759493670886076,0.0,0.36363636363636365,0.14634146341463417,0.18181818181818182,0.16981132075471697,0.015873015873015872,1,Delhi Cantonment,28.5938331,77.1349789145993
140,0.25,0.6666666666666666,0.4,0.27848101265822783,0.05263157894736842,0.6363636363636364,0.14634146341463417,0.4545454545454546,0.2641509433962264,0.07936507936507936,2,Vinobapuri,28.566976300000004,77.24919059999998
141,0.08333333333333333,0.4,0.0,0.11392405063291139,0.0,0.7272727272727273,0.24390243902439024,0.8181818181818182,0.07547169811320754,0.015873015873015872,1,Mayur Vihar Pocket I,28.6058619,77.29870229999999
142,0.08333333333333333,0.0,0.0,0.0,0.02631578947368421,0.2727272727272727,0.0975609756097561,0.2727272727272727,0.2830188679245283,0.015873015873015872,0,Trilokpuri Sanjay Lake,28.613453000000003,77.30885490000001
143,0.08333333333333333,0.13333333333333333,0.6000000000000001,0.08860759493670886,0.02631578947368421,0.5454545454545454,0.07317073170731708,0.36363636363636365,0.1320754716981132,0.06349206349206349,1,Mayapuri,28.6371795,77.1297333
144,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.04878048780487805,0.0,0.20754716981132074,0.0,0,Maujpur-Babarpur,28.69197845,77.27962396808854
145,0.08333333333333333,0.13333333333333333,0.0,0.10126582278481013,0.05263157894736842,0.36363636363636365,0.07317073170731708,0.36363636363636365,0.07547169811320754,0.06349206349206349,1,Mandawali – West Vinod Nagar,28.6249712,77.3044906
